,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood
1211,5750,2.0,2,1280,6,5.0,31,0,0,0,0,0,0,0,0,Upper West Side
1212,4100,1.0,1,789,7,12.0,9,0,0,0,0,1,0,1,0,Upper West Side
1213,3712,1.0,2,1201,11,3.0,108,1,1,1,1,1,1,1,1,Lower East Side
1214,6495,2.0,2,1152,2,52.0,6,1,0,0,0,0,0,0,0,Financial District
1215,2300,0.0,1,417,2,5.0,30,0,0,0,0,1,0,0,0,Upper East Side
1216,2650,0.5,1,430,4,11.0,85,1,0,0,0,0,0,0,0,Financial District
1217,6400,3.0,2,1500,3,7.0,29,0,0,0,0,0,0,0,0,Nolita
1218,3700,1.0,1,732,0,10.0,87,0,0,0,1,1,0,0,0,Financial District
1219,4750,1.0,1,679,4,8.0,10,1,0,0,0,0,0,0,0,Midtown East
1220,3825,1.0,1,800,7,7.0,9,1,0,0,0,0,0,0,0,Upper West Side
1221,3195,1.0,1,482,4,28.0,85,1,0,0,0,0,0,0,0,Financial District
1222,7995,2.0,2,1300,2,15.0,56,0,0,1,1,1,1,0,1,West Village
1223,3850,0.0,1,667,6,4.0,8,1,0,0,0,0,0,0,0,Battery Park City
1224,3200,1.0,1,600,9,6.0,106,0,0,0,0,0,0,0,0,East Village
1225,5000,5.0,3,1800,2,4.0,87,0,0,0,0,0,0,0,0,Washington Heights
1226,8900,2.0,2,1547,2,10.0,86,0,1,0,1,1,0,0,1,Tribeca
1227,4650,0.0,1,705,6,4.0,116,1,0,0,0,0,0,0,0,Financial District
1228,3090,0.0,1,494,3,3.0,54,1,0,0,0,0,0,0,0,Upper East Side
1229,9900,2.0,2,1690,3,37.0,13,0,0,1,0,0,0,0,0,Battery Park City
1230,1795,1.0,1,800,3,4.0,79,0,0,0,0,0,0,0,0,Inwood
1231,4620,2.0,2,829,3,16.0,15,1,0,0,0,0,0,0,0,Financial District
1232,4705,1.0,1,635,2,16.0,0,1,0,0,0,0,0,0,0,Midtown South
1233,3500,1.0,1,700,2,2.0,86,0,0,0,1,1,0,0,1,Upper West Side
1234,3600,2.0,2,1100,6,5.0,8,0,1,1,1,1,1,0,1,Central Harlem
1235,3500,1.0,1,530,2,5.0,55,0,1,1,1,1,1,0,1,Greenwich Village
1236,4450,0.0,1,666,2,2.0,89,0,0,0,1,1,1,0,0,Central Park South
1237,3850,2.0,1,800,3,3.0,53,1,0,0,0,0,0,0,0,Midtown West
1238,3600,1.0,1,663,5,8.0,37,1,1,1,1,1,0,0,1,Upper West Side
1239,4637,1.0,1,633,3,3.0,16,1,0,0,0,0,0,0,0,Chelsea
1240,1995,1.0,1,600,8,3.0,116,0,0,0,0,0,0,0,0,Midtown West
1241,2995,1.0,1,750,9,13.0,42,0,1,1,1,1,1,1,1,Upper East Side
1242,2500,0.0,1,400,2,7.0,86,1,0,0,0,0,0,0,0,Midtown West
1243,2150,2.0,1,700,7,2.0,102,1,0,0,1,0,0,0,0,Hamilton Heights
1244,6700,2.0,3,1292,3,15.0,15,1,0,0,0,0,0,0,0,Upper West Side
1245,4100,2.0,1,900,4,15.0,91,0,0,0,0,0,0,0,0,Upper West Side
1246,3810,1.0,1,708,3,11.0,71,1,1,1,0,1,1,0,1,Stuyvesant Town/PCV
1247,8550,2.0,2,1318,9,7.0,11,0,1,1,1,1,1,1,1,Upper East Side
1248,3850,1.0,1,840,7,3.0,52,1,0,0,0,0,0,0,0,Midtown East
1249,2750,0.0,1,650,4,2.0,76,0,0,0,0,0,1,0,0,East Village
1250,1995,1.0,1,825,3,5.0,91,0,0,0,0,0,0,0,0,Inwood
1251,3800,2.0,1,900,9,9.0,87,0,0,0,0,0,0,0,0,Midtown East
1252,4300,1.0,1,766,4,14.0,9,0,0,1,1,1,1,0,0,Midtown East
1253,3095,2.0,2,1100,4,5.0,3,1,0,0,0,0,0,0,0,Inwood
1254,5500,1.0,2,1100,2,5.0,116,0,0,0,0,0,0,0,0,Chelsea
1255,4000,1.0,1,673,4,8.0,19,1,0,0,0,0,0,0,0,Upper West Side
1256,5000,2.0,1,785,12,18.0,4,0,0,0,0,0,0,0,0,Midtown West
1257,10200,1.0,2,1881,3,14.0,52,1,1,1,1,1,1,0,1,Tribeca
1258,3195,2.0,1,785,1,11.0,28,0,0,1,0,0,0,0,0,Central Harlem
1259,4600,1.0,1,900,3,17.0,78,0,1,1,1,1,0,0,1,Upper West Side
1260,1850,0.0,1,560,8,4.0,121,0,0,0,0,0,0,0,0,Upper East Side
1261,3300,1.0,1,642,10,8.0,29,1,0,0,0,0,0,0,0,Midtown West
1262,5995,1.0,1,855,1,26.0,8,0,1,1,1,1,0,0,1,Flatiron
1263,7100,2.0,2,1200,7,16.0,14,1,0,0,0,0,0,0,0,Battery Park City
1264,6950,2.0,2,1150,6,5.0,11,1,0,0,0,0,0,0,0,Battery Park City
1265,3195,0.0,1,600,1,10.0,29,0,0,1,1,1,1,0,1,Upper East Side
1266,8750,2.0,2,1875,3,15.0,88,0,1,0,0,0,1,0,0,Upper East Side
1267,1995,1.0,1,625,5,1.0,96,0,0,0,0,0,0,0,0,Washington Heights
1268,5300,3.0,2,1200,11,5.0,43,0,0,0,0,0,0,0,0,Upper East Side
1269,4400,2.0,1,1070,6,8.0,51,0,0,0,1,1,1,0,0,Upper East Side
1270,1975,1.0,1,595,6,14.0,55,1,0,0,0,0,0,0,0,Central Harlem
1271,5000,2.0,2,1013,15,30.0,43,1,0,0,0,0,0,0,0,Midtown East
1272,7995,2.0,2,1279,6,3.0,13,0,0,0,0,1,0,0,0,Soho
1273,3400,1.0,1,760,6,4.0,31,0,0,0,0,1,0,0,0,Upper West Side
1274,6995,3.0,2,1677,2,7.0,116,0,0,0,0,0,0,0,0,Financial District
1275,6850,3.0,2,3000,3,2.0,106,0,0,0,0,0,0,0,0,Central Harlem
1276,12500,3.0,3,2133,5,15.0,31,0,0,0,0,0,0,0,0,Battery Park City
1277,3675,1.0,1,702,2,12.0,85,1,0,0,0,0,0,0,0,Upper West Side
1278,9075,2.0,2,1800,3,6.0,116,1,0,0,0,0,0,0,0,Chelsea
1279,4370,1.0,1,822,3,9.0,31,1,0,1,1,1,1,1,1,Battery Park City
1280,4000,1.0,1,766,1,14.0,25,1,0,0,1,0,0,0,0,Upper West Side
1281,6200,2.0,2,1325,2,15.0,8,0,0,1,1,0,0,0,0,Financial District
1282,3490,1.0,1,610,8,10.0,41,1,0,0,0,0,0,0,0,Midtown East
1283,3885,1.0,1,837,5,4.0,17,1,0,0,0,0,0,0,0,Upper West Side
1284,3260,0.0,1,576,1,9.0,19,1,0,0,0,0,0,0,0,Midtown West
1285,6750,2.0,2,1267,5,9.0,11,1,0,1,1,1,0,0,1,Midtown East
1286,11995,3.0,2,1951,1,11.0,86,0,0,1,0,1,1,0,0,Tribeca
1287,2995,0.0,1,500,2,3.0,53,0,0,0,0,0,0,0,0,Greenwich Village
1288,3910,1.0,1,709,8,19.0,16,1,0,0,0,0,0,0,0,Midtown East
1289,3800,2.0,1,1100,6,3.0,96,0,0,0,0,0,0,0,0,Upper East Side
1290,10650,2.0,2,1372,4,15.0,47,1,0,0,1,1,1,0,0,Upper West Side
1291,6800,2.0,2,1100,11,14.0,31,0,0,0,1,0,0,0,0,Upper East Side
1292,7350,2.0,2,1100,2,8.0,92,0,0,0,0,0,0,0,0,Upper West Side
1293,5250,1.0,1,915,6,3.0,2,1,0,0,0,0,0,0,0,Upper East Side
1294,2700,1.0,1,700,1,2.0,116,0,1,0,1,1,1,0,1,Upper West Side
1295,2495,0.0,1,650,2,3.0,106,0,0,0,0,1,0,0,0,Gramercy Park
1296,5400,1.0,1,1000,6,6.0,116,0,0,1,1,1,1,0,1,East Village
1297,8000,2.0,2,1152,2,51.0,6,0,0,0,0,0,0,0,0,Financial District
1298,7900,2.0,2,1286,5,3.0,2,1,0,0,0,0,0,0,0,Midtown East
1299,3625,1.0,1,650,1,14.0,51,1,0,1,0,0,0,0,0,Midtown West
1300,5500,1.0,1,835,3,21.0,52,1,0,0,0,0,0,0,0,Tribeca
1301,7500,2.0,2,1025,6,4.0,2,1,0,0,0,0,0,0,0,Gramercy Park
1302,6495,2.0,2,1500,2,23.0,90,0,0,0,0,1,0,0,0,Financial District
1303,5972,2.5,2,1420,14,16.0,52,1,0,0,0,0,0,0,0,Upper East Side
1304,15000,5.0,4,2860,6,42.0,28,0,0,1,1,0,1,1,1,Upper East Side
1305,3120,1.0,1,574,2,9.0,99,1,0,0,0,0,0,0,0,Upper West Side
1306,4595,1.0,1,902,4,6.0,7,1,0,0,0,0,0,0,0,Upper West Side
1307,3475,1.0,1,574,7,9.0,39,1,0,0,0,0,0,0,0,Midtown East
1308,6495,2.0,2,1309,3,10.0,92,0,0,0,1,1,1,0,1,Upper East Side
1309,3480,1.0,1,620,7,28.0,39,1,0,1,0,0,1,1,0,Upper East Side
1310,2250,0.0,1,500,9,3.0,87,0,0,0,1,0,0,0,0,Midtown East
1311,2000,1.0,1,580,3,1.0,76,0,0,0,0,0,0,0,0,Central Harlem
1312,7995,3.0,2,1000,3,5.0,116,1,0,0,0,0,0,0,0,East Village
1313,4800,3.0,2,1450,3,3.0,116,0,0,0,0,0,0,0,0,Central Harlem
1314,3595,1.0,1,650,43,17.0,14,1,0,0,0,0,0,0,0,Upper East Side
1315,8500,2.0,1,1300,3,3.0,101,0,0,0,0,0,0,0,0,West Village
1316,1750,0.0,1,400,7,3.0,106,0,0,0,0,0,0,0,0,Upper East Side
1317,5500,1.0,1,1180,9,6.0,15,0,0,0,0,0,0,0,0,Midtown East
1318,3800,1.0,1,800,5,11.0,104,1,0,0,0,0,0,0,0,Upper West Side
1319,5395,1.0,1,747,3,27.0,6,1,0,0,0,0,0,0,0,Chelsea
1320,6150,3.5,2,2000,6,5.0,96,0,0,0,0,0,0,0,0,Upper West Side
1321,14500,2.0,2,1433,1,56.0,12,0,0,1,1,1,0,0,1,Upper West Side
1322,7895,2.0,2,1629,1,25.0,11,0,0,0,0,0,0,0,0,Midtown
1323,3695,1.0,1,671,1,7.0,19,1,0,0,0,0,0,0,0,Midtown West
1324,4116,1.0,1,586,2,20.0,16,1,0,1,1,1,1,1,1,Flatiron
1325,3545,1.0,1,650,3,15.0,30,1,0,0,0,0,0,0,0,Upper West Side
1326,4700,1.0,1,800,2,32.0,11,0,0,0,0,0,0,0,0,Midtown West
1327,4200,1.0,1,768,2,43.0,9,0,1,0,0,1,0,0,0,Midtown West
1328,2795,2.0,2,1100,8,5.0,77,0,0,0,0,0,0,0,0,Washington Heights
1329,4150,3.0,2,1000,11,3.0,106,1,0,0,0,0,0,0,0,Upper East Side
1330,3400,2.0,1,750,6,4.0,106,1,0,0,0,0,0,0,0,Upper East Side
1331,3200,1.0,1,600,3,6.0,106,0,0,0,0,0,0,0,0,Upper East Side
1332,3287,0.0,1,470,4,15.0,19,1,0,1,1,0,1,0,0,Upper West Side
1333,1600,1.0,1,850,2,4.0,105,0,0,0,0,0,0,0,0,Hamilton Heights
1334,2500,0.0,1,600,3,18.0,26,0,1,1,1,1,1,0,1,Tribeca
1335,6900,2.0,2,1250,2,44.0,9,1,1,0,1,1,1,0,1,Midtown West
1336,4935,1.0,1,685,7,2.0,5,1,0,0,0,0,0,0,0,Chelsea
1337,3700,1.0,1,666,1,10.0,19,1,0,0,0,0,0,0,0,Midtown West
1338,13300,3.0,2,1840,3,4.0,106,0,0,0,0,0,0,0,0,Tribeca
1339,3100,1.0,1,500,2,4.0,106,0,1,0,1,1,1,0,1,Upper West Side
1340,6350,1.0,1,947,4,40.0,47,1,0,0,0,1,0,0,0,Upper West Side
1341,4600,1.0,1,1101,1,7.0,88,0,0,0,1,1,0,0,0,Financial District
1342,3500,1.0,1,589,43,40.0,43,1,0,0,0,0,0,0,0,Midtown East
1343,2400,0.0,1,444,8,26.0,29,0,1,0,1,1,0,0,1,Upper East Side
1344,3553,1.0,1,668,4,38.0,16,1,0,1,1,1,1,0,1,Midtown West
1345,7995,2.0,1,1200,2,5.0,116,0,1,0,0,1,1,0,0,Soho
1346,2600,0.0,1,550,5,3.0,30,0,0,1,1,1,1,0,0,Battery Park City
1347,3342,0.0,1,618,4,9.0,47,1,0,0,0,0,0,0,0,Financial District
1348,18000,3.0,3,2145,7,46.0,6,0,1,0,1,1,0,0,1,Midtown South
1349,5875,1.0,1,744,3,52.0,6,1,0,0,0,0,0,0,0,Chelsea
1350,10500,2.0,2,1212,6,20.0,2,0,0,0,0,0,0,0,0,Gramercy Park
1351,3495,0.0,1,450,2,21.0,17,1,0,0,0,0,0,0,0,Flatiron
1352,6200,3.0,2,1500,3,7.0,29,0,0,0,0,0,0,0,0,Nolita
1353,9000,3.0,2,1616,5,8.0,8,1,0,0,0,0,0,0,0,Midtown West
1354,5220,2.0,2,1085,5,18.0,17,1,0,0,0,0,0,0,0,Upper West Side
1355,4006,1.0,1,573,2,36.0,16,1,0,0,0,0,0,0,0,Flatiron
1356,2945,0.0,1,532,5,32.0,44,1,0,0,0,0,0,0,0,Midtown East
1357,2250,1.0,1,600,9,5.0,111,0,0,0,0,0,1,0,0,Upper East Side
1358,2100,0.0,1,400,3,3.0,96,0,0,0,0,0,0,0,0,Midtown East
1359,2670,1.0,1,668,5,4.0,1,1,0,0,0,0,0,0,0,East Harlem
1360,4748,1.0,1,693,2,29.0,16,1,1,0,1,1,0,0,1,Flatiron
1361,3395,1.0,1,626,6,6.0,14,1,0,0,0,0,0,0,0,Midtown West
1362,7500,1.0,1,1200,3,8.0,31,0,0,0,1,1,0,0,0,East Village
1363,3750,1.0,1,666,3,3.0,88,0,0,0,0,0,0,0,0,Upper West Side
1364,7295,3.0,2,1202,2,21.0,28,1,1,0,1,1,0,0,1,Battery Park City
1365,3940,0.0,1,490,3,39.0,6,1,0,1,1,1,1,0,1,Chelsea
1366,8500,3.0,3,1465,7,7.0,7,1,0,0,0,0,0,0,0,Midtown West
1367,5995,2.0,2,1200,2,1.0,56,0,0,0,0,0,1,0,0,Upper East Side
1368,2745,0.0,2,342,2,10.0,89,1,0,1,1,1,1,0,1,Upper West Side
1369,7000,1.0,2,1753,1,31.0,102,0,0,0,1,0,0,0,0,Financial District
1370,4170,2.0,1,950,12,20.0,22,0,0,0,0,0,0,0,0,Upper East Side
1371,2400,0.0,1,450,2,3.0,96,0,0,0,0,0,0,0,0,Midtown South
1372,5150,2.0,2,1050,4,2.0,11,0,0,0,0,0,0,0,0,Midtown West
1373,2495,1.0,1,550,3,3.0,89,0,1,0,1,1,0,0,1,Financial District
1374,3405,0.0,1,532,5,34.0,44,1,0,0,0,0,0,0,0,Midtown East
1375,5400,1.0,1,793,2,10.0,10,0,0,0,1,0,0,0,0,Chelsea
1376,6995,3.0,2,1700,3,7.0,51,1,0,0,0,0,0,0,0,Upper East Side
1377,5850,2.0,2,1150,43,10.0,10,0,0,0,1,0,0,0,0,Battery Park City
1378,4147,2.0,2,710,4,3.0,45,1,0,0,0,0,0,0,0,Upper West Side
1379,3500,1.0,1,701,3,39.0,11,0,0,0,0,0,0,0,0,Upper East Side
1380,5315,2.0,2,1065,4,10.0,28,1,0,0,0,0,0,0,0,Upper West Side
1381,5250,1.0,1,888,2,20.0,11,0,0,0,0,0,1,0,0,Midtown
1382,5000,1.0,2,950,7,6.0,84,0,0,0,0,0,0,0,0,Chelsea
1383,5900,2.0,2,1650,6,3.0,51,0,0,0,0,0,0,0,0,Upper East Side
1384,7150,2.0,2,1295,4,2.0,92,1,0,1,1,1,0,0,0,Upper East Side
1385,2900,1.0,1,520,1,10.0,8,0,0,0,0,0,0,0,0,Chinatown
1386,7500,2.0,2,1235,2,9.0,13,0,0,0,0,0,0,0,0,Midtown East
1387,7500,1.0,1,1092,4,62.0,33,0,0,0,1,0,0,0,0,Midtown
1388,4300,1.0,1,850,2,54.0,9,0,1,1,0,0,0,0,0,Midtown West
1389,3700,0.0,1,511,2,9.0,9,1,0,0,0,0,0,0,0,Flatiron
1390,2795,2.0,1,900,11,3.0,86,0,0,0,1,1,0,0,0,Upper East Side
1391,2300,0.5,1,550,7,15.0,12,0,0,0,0,0,0,0,0,Roosevelt Island
1392,3750,1.0,1,699,3,15.0,15,1,0,0,0,0,0,0,0,Midtown West
1393,3000,1.0,1,450,1,4.0,29,0,0,0,0,0,0,0,0,Midtown West
1394,2562,0.0,1,273,9,8.0,0,1,0,0,0,0,0,0,0,Midtown East
1395,3500,1.0,1,766,8,15.0,29,1,0,1,1,0,0,0,0,Upper East Side
1396,9500,3.0,3,2000,3,8.0,100,0,0,0,0,0,0,0,0,Upper West Side
1397,3150,1.0,1,590,2,5.0,113,0,0,0,1,0,0,1,0,Financial District
1398,1550,1.0,1,450,6,5.0,102,0,0,0,0,0,0,0,0,Washington Heights
1399,2900,1.0,1,488,1,18.0,103,0,0,0,0,0,0,0,0,Midtown South
1400,6900,2.0,2,1270,4,25.0,33,1,0,0,0,0,0,0,0,Midtown East
1401,9500,3.0,3,1722,4,20.0,19,0,0,0,0,0,0,0,0,Upper West Side
1402,13000,3.0,3,1851,2,42.0,25,0,0,0,0,0,0,0,0,Upper East Side
1403,8595,3.0,2,1293,4,11.0,19,1,1,0,1,1,1,0,0,Upper East Side
1404,6750,2.0,2,1500,4,7.0,91,0,0,0,1,1,1,0,1,Upper West Side
1405,9000,3.0,2,2000,0,6.0,94,0,0,0,0,0,0,0,0,Midtown
1406,13500,4.0,3,2404,5,3.0,31,0,0,1,0,1,0,0,0,Battery Park City
1407,2800,0.0,1,518,6,8.0,60,0,0,1,1,1,0,0,1,Midtown East
1408,4895,2.0,1,925,6,10.0,53,1,0,0,0,0,0,0,0,Upper West Side
1409,6245,2.0,2,1080,3,29.0,13,1,0,0,0,0,0,0,0,Chelsea
1410,6200,2.0,2,1012,2,4.0,8,0,0,0,0,0,0,0,0,East Village
1411,3103,0.0,1,557,4,7.0,47,1,0,0,0,0,0,1,0,Financial District
1412,5800,3.0,2,1500,3,15.0,96,1,0,0,0,0,0,0,0,Midtown South
1413,3300,3.0,2,1100,2,2.0,96,0,0,0,0,0,0,0,0,Washington Heights
1414,5300,2.0,2,997,15,30.0,43,1,0,0,0,0,0,0,0,Midtown East
1415,4575,1.0,1,728,2,22.0,35,1,0,0,0,0,0,0,0,Midtown East
1416,9950,2.0,2,1316,3,11.0,115,0,0,0,1,0,1,0,0,Upper East Side
1417,4000,2.0,2,847,2,6.0,86,0,0,0,0,0,0,0,0,Upper West Side
1418,3600,1.0,1,650,2,5.0,55,0,1,0,1,1,0,0,0,Greenwich Village
1419,4050,2.0,1,887,5,2.0,86,0,0,1,1,0,0,0,0,Lower East Side
1420,3600,2.0,1,940,2,5.0,116,1,0,0,0,0,0,0,0,Financial District
1421,3635,1.0,1,732,10,4.0,16,1,0,0,0,0,0,0,0,Midtown West
1422,9000,2.0,2,1736,3,3.0,101,0,0,1,0,0,1,0,0,Tribeca
1423,2600,1.0,1,650,7,15.0,106,0,0,0,0,0,0,0,0,East Village
1424,4995,2.0,1,1100,7,15.0,49,0,1,1,0,0,0,0,0,Midtown East
1425,2400,0.0,1,508,9,5.0,30,0,0,1,0,1,1,1,0,Upper East Side
1426,5995,1.0,1,947,5,8.0,2,0,0,0,0,0,0,0,0,Midtown East
1427,5495,2.0,2,1000,4,5.0,88,0,0,0,0,0,0,0,0,Upper West Side
1428,4850,2.0,2,1100,3,2.0,60,1,1,0,1,0,0,0,1,Midtown East
1429,7000,1.0,1,708,2,56.0,6,0,0,1,0,0,1,0,0,Financial District
1430,2500,0.0,1,550,3,8.0,55,0,0,0,0,0,0,0,0,Upper West Side
1431,3500,2.0,1,936,3,5.0,116,0,1,0,1,1,1,0,1,Central Harlem
1432,4500,1.0,1,900,4,5.0,89,0,0,0,0,0,1,0,0,Upper West Side
1433,9500,3.0,3,1815,5,4.0,2,0,0,0,0,0,0,0,0,Tribeca
1434,9000,2.0,2,1500,3,2.0,96,0,1,0,1,1,1,0,1,Soho
1435,3800,1.0,1,700,5,6.0,96,0,0,1,0,0,0,0,0,Gramercy Park
1436,14995,3.0,3,3119,12,6.0,11,0,1,1,1,1,0,0,1,Upper East Side
1437,2395,1.0,1,650,9,2.0,116,0,0,0,0,0,0,0,0,Midtown West
1438,5225,1.0,1,767,2,21.0,8,1,0,0,0,0,0,0,0,Midtown South
1439,5700,4.0,1,1200,8,2.0,116,1,0,0,0,0,0,0,0,East Village
1440,5500,2.0,1,1100,7,8.0,34,0,0,1,1,1,0,0,1,Midtown East
1441,2850,0.0,1,432,6,7.0,66,1,0,0,0,0,0,0,0,Midtown West
1442,3395,1.0,0,800,2,12.0,89,0,0,0,0,0,0,0,0,Upper West Side
1443,3795,1.0,1,733,3,22.0,15,1,0,0,0,0,0,0,0,Midtown West
1444,2950,1.0,1,600,1,2.0,101,0,0,0,1,1,0,0,1,Upper East Side
1445,2650,0.0,1,610,9,2.0,57,0,0,0,0,0,0,0,0,Midtown East
1446,2700,0.0,1,400,2,22.0,26,0,0,0,0,0,0,0,0,Midtown East
1447,5995,2.0,1,900,2,16.0,55,0,0,0,0,0,0,0,0,Greenwich Village
1448,5950,3.0,2,1200,2,2.0,92,0,1,0,1,1,1,0,1,Midtown East
1449,6200,2.0,2,1200,9,42.0,28,0,1,1,1,1,1,0,1,Upper East Side
1450,5800,3.0,2,1160,6,7.0,37,0,0,0,0,0,1,0,0,Midtown East
1451,2775,0.0,1,599,2,10.0,13,1,0,1,0,0,0,0,0,Financial District
1452,3950,1.0,1,700,1,4.0,43,0,1,0,1,1,1,0,1,Chelsea
1453,20000,3.0,3,2783,0,35.0,2,0,0,0,0,0,0,0,0,Flatiron
1454,11000,4.0,3,2095,5,5.0,94,1,0,1,0,1,0,1,0,Upper West Side
1455,5310,2.0,2,1157,6,25.0,33,1,0,0,0,0,0,0,0,Battery Park City
1456,4915,1.0,1,753,5,18.0,44,1,1,1,1,1,1,0,1,Midtown East
1457,2995,2.0,1,800,2,5.0,86,0,1,1,1,1,1,1,1,Midtown East
1458,13995,2.0,2,1674,1,10.0,89,0,0,0,0,0,0,0,0,Tribeca
1459,5500,3.0,2,1300,4,5.0,75,0,0,0,0,0,0,0,0,Upper West Side
1460,3200,1.0,1,650,2,4.0,106,1,0,0,0,0,0,0,0,Upper West Side
1461,3725,1.0,2,629,4,16.0,18,1,0,0,0,0,0,0,0,Upper West Side
1462,5461,2.0,1,1075,4,17.0,47,1,1,0,1,1,1,0,0,Financial District
1463,4355,2.0,1,710,3,5.0,15,1,0,0,0,0,0,0,0,Financial District
1464,2950,1.0,1,540,5,5.0,30,0,0,1,0,1,0,0,0,Battery Park City
1465,2390,0.0,1,490,4,4.0,86,1,0,1,1,1,1,0,1,Midtown East
1466,2850,1.0,1,600,6,3.0,89,0,0,0,0,0,0,0,0,Upper East Side
1467,4850,2.0,2,950,3,4.0,96,0,0,0,0,0,0,1,0,Upper West Side
1468,4275,2.0,2,1063,5,1.0,18,1,0,0,0,0,0,0,0,Battery Park City
1469,2100,0.0,1,550,4,9.0,55,0,0,0,0,0,0,0,0,Upper West Side
1470,3500,1.0,1,780,2,17.0,54,0,0,0,0,0,0,0,0,Upper East Side
1471,3220,0.0,1,585,5,20.0,17,1,0,0,0,0,0,0,0,Upper West Side
1472,2500,2.0,1,800,2,4.0,106,1,0,0,0,0,0,0,0,East Harlem
1473,2650,0.0,1,500,3,5.0,59,0,0,0,0,0,1,0,0,Midtown West
1474,3100,0.0,1,520,2,23.0,14,1,0,0,0,0,0,0,0,Midtown South
1475,4400,1.0,1,606,2,53.0,6,0,0,0,1,1,0,0,1,Financial District
1476,2100,0.5,1,575,3,1.0,116,0,0,1,0,1,1,0,1,Upper East Side
1477,4200,1.0,1,809,5,14.0,91,0,0,0,0,0,0,0,0,Upper East Side
1478,3350,1.0,1,1086,11,5.0,108,1,0,0,0,0,0,0,0,Lower East Side
1479,3995,1.0,1,870,4,3.0,52,1,0,0,0,0,0,0,0,Midtown East
1480,4250,1.0,1,721,3,44.0,15,1,1,1,1,1,0,0,1,Midtown West
1481,3750,1.0,1,599,5,19.0,15,1,0,0,0,0,0,0,0,Tribeca
1482,3400,0.5,1,669,3,22.0,29,1,0,0,0,0,0,1,0,Financial District
1483,3350,0.0,1,620,3,9.0,29,0,0,0,0,1,0,0,0,Upper West Side
1484,2750,1.0,1,600,9,6.0,57,0,0,0,1,0,0,0,0,Midtown East
1485,4100,1.0,1,763,3,11.0,31,1,1,1,1,1,1,0,1,Battery Park City
1486,5750,2.0,2,1300,1,3.0,57,0,0,0,0,0,0,0,0,Upper East Side
1487,8995,2.0,2,1684,4,5.0,11,0,1,0,1,1,0,0,1,Soho
1488,2950,0.0,1,567,12,5.0,7,0,0,0,0,0,0,0,0,Chelsea
1489,13000,3.0,3,2100,1,8.0,21,1,0,0,0,0,0,0,0,Upper West Side
1490,6900,4.0,2,1600,4,9.0,33,0,0,0,1,1,1,0,0,Midtown East
1491,2695,1.0,1,650,2,1.0,56,0,0,0,0,0,0,0,0,Upper East Side
1492,8900,2.0,2,1292,2,15.0,38,0,0,0,0,0,0,0,0,Midtown West
1493,3497,0.0,1,471,12,19.0,4,1,0,0,0,0,0,0,0,Midtown West
1494,5995,1.0,1,1069,7,6.0,116,0,0,1,1,1,0,0,1,Midtown East
1495,10000,2.0,2,1448,1,5.0,9,0,0,1,1,1,1,0,0,Upper East Side
1496,2712,3.0,1,900,0,4.0,115,0,0,0,0,0,0,0,0,West Harlem
1497,2250,0.0,1,370,2,10.0,112,0,0,0,0,0,0,0,0,Financial District
1498,1995,0.0,1,600,10,1.0,91,0,0,0,0,0,0,0,0,Midtown West
1499,3250,1.0,1,700,2,9.0,93,0,0,0,0,0,1,0,0,Midtown
1500,3295,0.0,1,620,0,18.0,87,1,0,0,0,0,0,0,0,Financial District
1501,18500,2.0,2,2000,4,6.0,96,1,0,0,0,0,0,0,0,Tribeca
1502,3200,1.0,1,700,3,1.0,85,0,0,0,0,0,0,0,0,Upper West Side
1503,8500,2.0,3,1394,3,8.0,96,0,0,0,1,1,0,0,0,West Village
1504,3250,1.0,1,770,10,16.0,53,0,0,0,0,0,0,0,0,Upper East Side
1505,2450,1.0,1,550,2,2.0,116,0,0,0,0,0,0,0,0,Upper West Side
1506,3300,3.0,1,800,6,2.0,116,0,0,0,0,0,0,0,0,Upper West Side
1507,5995,3.0,2,1226,0,16.0,10,0,0,1,0,1,1,0,1,Central Harlem
1508,4350,1.0,1,750,2,2.0,106,0,0,0,0,0,0,0,0,East Village
1509,1795,1.0,1,750,2,5.0,67,0,0,1,1,1,1,0,1,Inwood
1510,7550,2.0,2,1404,43,23.0,10,0,0,1,1,1,1,0,1,Battery Park City
1511,16950,2.0,2,1464,2,24.0,2,0,0,0,0,0,0,0,0,Midtown
1512,2450,1.0,1,500,5,1.0,96,0,0,0,0,0,0,0,0,Gramercy Park
1513,3490,3.0,1,850,1,4.0,91,0,0,0,0,0,0,0,0,Upper West Side
1514,3250,1.0,1,900,2,6.0,106,0,0,0,0,0,0,0,0,Morningside Heights
1515,2850,0.0,1,580,1,7.0,76,0,0,0,1,1,0,0,1,Financial District
1516,4200,1.0,1,650,5,8.0,29,0,0,0,0,0,0,0,0,West Village
1517,5200,2.0,1,733,2,14.0,86,1,0,0,0,0,0,0,0,Midtown West
1518,3175,1.0,1,497,4,13.0,85,1,0,0,0,0,0,0,0,Financial District
1519,3960,1.0,1,652,6,9.0,6,1,0,0,0,0,0,0,0,Upper West Side
1520,3275,0.0,1,450,7,12.0,7,1,0,0,0,0,0,0,0,Midtown West
1521,6500,2.0,1,1700,4,5.0,116,0,1,1,1,1,1,1,1,Greenwich Village
